symbol	log2FC_MYC	padj_MYC
Vmn1r10	NA	NA
Vmn1r100	NA	NA
Vmn1r103	NA	NA
Vmn1r104	NA	NA
Vmn1r107	NA	NA
Vmn1r11	NA	NA
Vmn1r112	NA	NA
Vmn1r113	NA	NA
Vmn1r114	NA	NA
Vmn1r115	NA	NA
Vmn1r116	NA	NA
Vmn1r117	NA	NA
Vmn1r119	NA	NA
Vmn1r12	NA	NA
Vmn1r120	NA	NA
Vmn1r121	NA	NA
Vmn1r122	NA	NA
Vmn1r123	NA	NA
Vmn1r124	NA	NA
Vmn1r125	NA	NA
Vmn1r126	NA	NA
Vmn1r127	NA	NA
Vmn1r128	NA	NA
Vmn1r129	NA	NA
Vmn1r13	NA	NA
Vmn1r131	NA	NA
Vmn1r132	NA	NA
Vmn1r135	NA	NA
Vmn1r137	NA	NA
Vmn1r14	NA	NA
Vmn1r142	NA	NA
Vmn1r143	NA	NA
Vmn1r148	NA	NA
Vmn1r149	NA	NA
Vmn1r15	NA	NA
Vmn1r151	NA	NA
Vmn1r155	NA	NA
Vmn1r157	NA	NA
Vmn1r158	NA	NA
Vmn1r159	NA	NA
Vmn1r16	NA	NA
Vmn1r160	NA	NA
Vmn1r165	NA	NA
Vmn1r167	NA	NA
Vmn1r168	NA	NA
Vmn1r169	NA	NA
Vmn1r17	NA	NA
Vmn1r170	NA	NA
Vmn1r171	NA	NA
Vmn1r172	NA	NA
Vmn1r173	NA	NA
Vmn1r174	NA	NA
Vmn1r175	NA	NA
Vmn1r176	NA	NA
Vmn1r177	NA	NA
Vmn1r178	NA	NA
Vmn1r179	NA	NA
Vmn1r18	NA	NA
Vmn1r180	NA	NA
Vmn1r181	NA	NA
Vmn1r183	0.038731861	NA
Vmn1r184	0.290493414	NA
Vmn1r185	NA	NA
Vmn1r187	NA	NA
Vmn1r188	NA	NA
Vmn1r189	NA	NA
Vmn1r19	NA	NA
Vmn1r191	NA	NA
Vmn1r192	NA	NA
Vmn1r193	NA	NA
Vmn1r194	NA	NA
Vmn1r195	NA	NA
Vmn1r196	NA	NA
Vmn1r197	NA	NA
Vmn1r198	NA	NA
Vmn1r199	NA	NA
Vmn1r2	NA	NA
Vmn1r20	NA	NA
Vmn1r200	NA	NA
Vmn1r201	NA	NA
Vmn1r202	NA	NA
Vmn1r203	NA	NA
Vmn1r204	NA	NA
Vmn1r205	NA	NA
Vmn1r206	NA	NA
Vmn1r207-ps	NA	NA
Vmn1r208	NA	NA
Vmn1r209	NA	NA
Vmn1r21	NA	NA
Vmn1r210	NA	NA
Vmn1r211	NA	NA
Vmn1r212	NA	NA
Vmn1r213	NA	NA
Vmn1r214	NA	NA
Vmn1r215	NA	NA
Vmn1r216	NA	NA
Vmn1r217	NA	NA
Vmn1r218	NA	NA
Vmn1r219	NA	NA
Vmn1r22	NA	NA
Vmn1r220	NA	NA
Vmn1r221	NA	NA
Vmn1r222	NA	NA
Vmn1r223	NA	NA
Vmn1r224	NA	NA
Vmn1r225	NA	NA
Vmn1r226	NA	NA
Vmn1r227	NA	NA
Vmn1r228	NA	NA
Vmn1r229	NA	NA
Vmn1r23	NA	NA
Vmn1r230	0.038731861	NA
Vmn1r231	NA	NA
Vmn1r232	NA	NA
Vmn1r233	NA	NA
Vmn1r234	NA	NA
Vmn1r235	0.038731861	NA
Vmn1r236	NA	NA
Vmn1r237	-0.042714014	NA
Vmn1r238	NA	NA
Vmn1r24	NA	NA
Vmn1r25	NA	NA
Vmn1r26	NA	NA
Vmn1r27	NA	NA
Vmn1r28	NA	NA
Vmn1r29	NA	NA
Vmn1r3	NA	NA
Vmn1r30	NA	NA
Vmn1r31	NA	NA
Vmn1r32	-0.024386237	NA
Vmn1r33	NA	NA
Vmn1r34	NA	NA
Vmn1r35	NA	NA
Vmn1r36	NA	NA
Vmn1r37	NA	NA
Vmn1r38	NA	NA
Vmn1r39	NA	NA
Vmn1r4	0.076829347	0.897580451
Vmn1r40	0.038595848	NA
Vmn1r41	NA	NA
Vmn1r42	NA	NA
Vmn1r43	-0.061786019	NA
Vmn1r44	NA	NA
Vmn1r45	0.782338748	0.019212339
Vmn1r46	NA	NA
Vmn1r47	0.038595848	NA
Vmn1r48	0.146302875	NA
Vmn1r49	NA	NA
Vmn1r5	NA	NA
Vmn1r50	NA	NA
Vmn1r51	0.588130249	0.072104151
Vmn1r52	0.408083902	NA
Vmn1r53	0.427065893	0.209913226
Vmn1r54	-0.041815601	NA
Vmn1r55	NA	NA
Vmn1r56	NA	NA
Vmn1r57	NA	NA
Vmn1r58	-0.163139205	0.443247684
Vmn1r59	NA	NA
Vmn1r6	-0.036034119	NA
Vmn1r60	NA	NA
Vmn1r61	NA	NA
Vmn1r62	NA	NA
Vmn1r63	NA	NA
Vmn1r64	NA	NA
Vmn1r65	-0.197227648	0.595222489
Vmn1r66	NA	NA
Vmn1r67	NA	NA
Vmn1r68	NA	NA
Vmn1r69	NA	NA
Vmn1r7	-0.042194705	NA
Vmn1r70	NA	NA
Vmn1r71	NA	NA
Vmn1r72	NA	NA
Vmn1r73	NA	NA
Vmn1r74	NA	NA
Vmn1r75	NA	NA
Vmn1r76	NA	NA
Vmn1r77	NA	NA
Vmn1r78	NA	NA
Vmn1r79	NA	NA
Vmn1r8	NA	NA
Vmn1r80	NA	NA
Vmn1r81	NA	NA
Vmn1r82	NA	NA
Vmn1r83	NA	NA
Vmn1r84	NA	NA
Vmn1r85	NA	NA
Vmn1r86	NA	NA
Vmn1r87	NA	NA
Vmn1r88	NA	NA
Vmn1r89	NA	NA
Vmn1r9	-0.042714014	NA
Vmn1r90	-0.075948762	0.884933107
Vmn1r91	NA	NA
Vmn1r93	NA	NA
Vmn1r95	NA	NA
Vmn2r-ps11	NA	NA
Vmn2r-ps129	-0.134386941	0.727299732
Vmn2r-ps54	0.051432707	NA
Vmn2r-ps60	NA	NA
Vmn2r1	-0.183323041	NA
Vmn2r10	0.258720911	NA
Vmn2r100	NA	NA
Vmn2r101	NA	NA
Vmn2r102	NA	NA
Vmn2r103	NA	NA
Vmn2r104	NA	NA
Vmn2r105	NA	NA
Vmn2r106	NA	NA
Vmn2r107	NA	NA
Vmn2r108	NA	NA
Vmn2r109	NA	NA
Vmn2r11	0.038794799	NA
Vmn2r110	NA	NA
Vmn2r111	NA	NA
Vmn2r112	NA	NA
Vmn2r113	NA	NA
Vmn2r114	NA	NA
Vmn2r115	NA	NA
Vmn2r116	NA	NA
Vmn2r117	NA	NA
Vmn2r118	0.037813681	NA
Vmn2r12	NA	NA
Vmn2r120	NA	NA
Vmn2r121	NA	NA
Vmn2r123	-0.054116459	NA
Vmn2r13	-0.041815601	NA
Vmn2r14	NA	NA
Vmn2r15	0.038731861	NA
Vmn2r16	NA	NA
Vmn2r17	NA	NA
Vmn2r18	-0.143555925	NA
Vmn2r19	NA	NA
Vmn2r2	-0.042714014	NA
Vmn2r20	-0.091040794	NA
Vmn2r21	NA	NA
Vmn2r22	0.076474118	NA
Vmn2r23	NA	NA
Vmn2r24	0.038731861	NA
Vmn2r25	-0.042194705	NA
Vmn2r26	0.037813681	NA
Vmn2r27	NA	NA
Vmn2r28	-0.121604245	NA
Vmn2r29	-0.389525887	0.247951223
Vmn2r3	NA	NA
Vmn2r30	NA	NA
Vmn2r31	NA	NA
Vmn2r32	NA	NA
Vmn2r33	NA	NA
Vmn2r34	NA	NA
Vmn2r35	NA	NA
Vmn2r36	NA	NA
Vmn2r37	-0.036212659	NA
Vmn2r38	NA	NA
Vmn2r39	NA	NA
Vmn2r4	NA	NA
Vmn2r40	NA	NA
Vmn2r41	NA	NA
Vmn2r42	-0.117327748	NA
Vmn2r43	-0.041367315	NA
Vmn2r44	NA	NA
Vmn2r45	NA	NA
Vmn2r46	-0.041367315	NA
Vmn2r47	NA	NA
Vmn2r48	NA	NA
Vmn2r49	NA	NA
Vmn2r5	NA	NA
Vmn2r50	NA	NA
Vmn2r51	-0.037459639	NA
Vmn2r52	-0.061786019	NA
Vmn2r53	NA	NA
Vmn2r54	NA	NA
Vmn2r55	-0.190516045	0.692671696
Vmn2r56	NA	NA
Vmn2r57	-0.702289884	0.049185615
Vmn2r58	0.038595848	NA
Vmn2r59	NA	NA
Vmn2r6	NA	NA
Vmn2r60	NA	NA
Vmn2r61	NA	NA
Vmn2r62	NA	NA
Vmn2r63	NA	NA
Vmn2r65	NA	NA
Vmn2r66	NA	NA
Vmn2r67	NA	NA
Vmn2r68	NA	NA
Vmn2r69	NA	NA
Vmn2r7	NA	NA
Vmn2r70	NA	NA
Vmn2r71	NA	NA
Vmn2r72	NA	NA
Vmn2r73	NA	NA
Vmn2r74	NA	NA
Vmn2r75	NA	NA
Vmn2r76	NA	NA
Vmn2r77	NA	NA
Vmn2r78	NA	NA
Vmn2r79	NA	NA
Vmn2r8	NA	NA
Vmn2r80	NA	NA
Vmn2r81	NA	NA
Vmn2r82	NA	NA
Vmn2r83	NA	NA
Vmn2r84	0.097200551	NA
Vmn2r85	NA	NA
Vmn2r86	NA	NA
Vmn2r87	-0.041367315	NA
Vmn2r88	NA	NA
Vmn2r89	NA	NA
Vmn2r9	-0.016780245	NA
Vmn2r90	NA	NA
Vmn2r91	NA	NA
Vmn2r92	NA	NA
Vmn2r93	NA	NA
Vmn2r94	NA	NA
Vmn2r95	NA	NA
Vmn2r96	-0.086085236	NA
Vmn2r97	NA	NA
Vmn2r98	NA	NA
Vmn2r99	NA	NA
Vmo1	-0.126458708	0.629296928
Vmp1	0.091371484	0.734277514
Vnn1	-0.403214661	0.213459733
Vnn3	0.135009332	0.676268452
Vopp1	0.237578709	0.3662552
Vprbp	0.230349613	0.099694974
Vpreb1	-0.022328537	NA
Vpreb2	-0.042714014	NA
Vpreb3	0.121555201	NA
Vps11	0.084029937	0.645970548
Vps13a	0.566720521	0.002267116
Vps13b	-0.194880214	0.134911988
Vps13c	-0.387750132	0.031825398
Vps13d	-0.222142048	0.023552816
Vps16	-0.057346463	0.732944303
Vps18	-0.092557491	0.718190102
Vps25	-0.184335824	0.164065497
Vps26a	0.2492346	0.106747269
Vps26b	0.157327262	0.265624479
Vps28	-0.012169059	0.957519528
Vps29	-0.02608711	0.912486157
Vps33a	-0.104351076	0.536685283
Vps33b	0.422599379	0.038103825
Vps35	0.037159286	0.855726913
Vps36	0.039349754	0.894205651
Vps37a	0.136493223	0.391760192
Vps37b	0.128109118	0.688567103
Vps37c	0.351625121	0.036414559
Vps37d	-0.156392702	0.766029206
Vps39	-0.026896013	0.920836681
Vps41	0.002708189	0.992500666
Vps45	-0.545973514	0.0005809
Vps4a	0.08728524	0.566664199
Vps4b	-0.180500384	0.184802502
Vps51	0.048428215	0.826208864
Vps52	0.158282797	0.446342907
Vps53	-0.293404321	0.029320284
Vps54	0.092485434	0.56143694
Vps72	0.211739045	0.336026464
Vps8	-0.108098949	0.576941084
Vps9d1	0.164796876	0.548026442
Vrk1	0.105682943	0.701918492
Vrk2	-0.212860384	0.397488258
Vrk3	-0.092809539	0.734023654
Vrtn	0.038731861	NA
Vsig1	NA	NA
Vsig10	-1.281846054	4.14E-11
Vsig2	-0.328817517	0.435224941
Vsig4	-0.06637039	0.838596346
Vsig8	-0.042194705	NA
Vsnl1	-0.001596328	NA
Vstm2a	NA	NA
Vstm2b	-0.041367315	NA
Vstm2l	NA	NA
Vstm4	-0.482564117	0.099673311
Vstm5	-0.083806018	0.885950954
Vsx1	NA	NA
Vsx2	0.088718044	NA
Vta1	0.017631337	0.949939465
Vtcn1	-0.080214303	0.893703192
Vti1a	-0.041388619	0.8619986
Vti1b	0.035691995	0.886333191
Vtn	-0.195547807	0.083544208
Vwa1	0.306942606	0.453178164
Vwa2	-0.044577416	NA
Vwa3a	0.160221189	0.755364154
Vwa5a	0.229372652	0.037662151
Vwa5b1	NA	NA
Vwa5b2	0.173900331	0.722566335
Vwa7	0.48712075	0.17692163
Vwa8	-0.450496076	0.002205291
Vwa9	0.146167873	0.421239035
Vwc2	-0.053185023	NA
Vwc2l	0.216761434	NA
Vwce	0.080101099	0.767371474
Vwde	NA	NA
Vwf	-0.549161973	0.065176051
Wac	-0.242628509	0.017434939
Wap	-0.001945758	NA
Wapal	-0.041678342	0.792834102
Wars	0.030833128	0.93631284
Wars2	0.578726357	4.17E-06
Was	-0.05654611	0.8973597
Wasf1	0.228984226	0.632862153
Wasf2	-0.193333471	0.237609795
Wasf3	-0.002307769	NA
Wash1	0.128323339	0.50349236
Wasl	0.021211266	0.92600056
Wbp1	-0.158910448	0.431173379
Wbp11	0.176334978	0.192049891
Wbp1l	-0.165514436	0.239127026
Wbp2	-0.321840572	0.009573634
Wbp2nl	-0.041815601	NA
Wbp4	0.273634427	0.0535115
Wbp5	0.421119402	0.011160598
Wbscr16	0.113922466	0.616968098
Wbscr17	-0.234856923	NA
Wbscr22	0.158824534	0.392424761
Wbscr25	-0.144975875	NA
Wbscr27	-0.411146453	0.15076142
Wbscr28	NA	NA
Wdfy1	0.028683115	0.934905015
Wdfy2	-0.042567442	0.883263274
Wdfy3	-0.293875284	0.108110678
Wdfy4	-0.317824694	0.28544291
Wdhd1	0.022328458	0.965568151
Wdpcp	-0.267482608	0.310014887
Wdr1	0.094817076	0.501505579
Wdr11	0.008515548	0.969706927
Wdr12	0.367573763	0.238183909
Wdr13	0.080215177	0.621796568
Wdr17	-0.058073259	NA
Wdr18	-0.009261204	0.977003607
Wdr19	-0.418799025	0.101737569
Wdr20	0.209300877	0.197659447
Wdr20rt	NA	NA
Wdr24	0.139925053	0.489982118
Wdr25	-0.492971927	0.031589912
Wdr26	-0.129625052	0.381458136
Wdr27	0.018102318	0.977715282
Wdr3	0.34858141	0.10699481
Wdr31	0.059112912	NA
Wdr33	0.021547787	0.913540817
Wdr34	0.49123985	0.022822857
Wdr35	-0.207898225	0.588362117
Wdr36	0.411036967	0.013366274
Wdr37	0.156008958	0.459159421
Wdr38	0.123180388	0.780624974
Wdr4	0.440244405	0.083988777
Wdr41	-0.015478371	0.948011373
Wdr43	0.573562511	0.029977231
Wdr44	-0.019820759	0.962052774
Wdr45	-0.079765192	0.612850567
Wdr45b	0.030980927	0.875870032
Wdr46	0.313476982	0.235996045
Wdr47	-0.213268891	0.5363379
Wdr48	-0.080779005	0.656650921
Wdr5	0.446578773	0.000791825
Wdr53	0.051867181	0.851475271
Wdr54	-0.130374927	0.799791631
Wdr55	0.190451757	0.436914857
Wdr59	0.277185318	0.282839355
Wdr5b	0.037539858	0.929286662
Wdr6	0.118289691	0.571660843
Wdr60	-0.275923865	0.299136749
Wdr61	0.140980873	0.481364864
Wdr62	-0.05088942	0.912486157
Wdr63	0.040188251	NA
Wdr64	NA	NA
Wdr7	-0.094092906	0.41223215
Wdr70	-0.378479827	0.022822857
Wdr72	0.089672606	NA
Wdr73	0.456902579	0.001435048
Wdr74	0.25888231	0.315679006
Wdr75	0.437965041	0.104789035
Wdr76	0.223384903	0.311740453
Wdr77	0.310354499	0.31943293
Wdr78	0.144751104	0.765172617
Wdr81	-0.369385959	0.108825376
Wdr82	0.086769413	0.538737006
Wdr83	-0.329605208	0.059212228
Wdr83os	-0.114492496	0.54952816
Wdr86	-0.075161494	0.900392332
Wdr89	-0.060786156	0.839098713
Wdr90	0.00905967	0.976971336
Wdr91	-0.454483796	0.097099394
Wdr92	0.164642081	0.299830069
Wdr93	-0.206292815	0.665078723
Wdr95	0.038595848	NA
Wdsub1	-0.110307329	0.795833048
Wdtc1	-0.281060802	0.075808726
Wdyhv1	-0.121844391	0.729149417
Wee1	0.892707958	0.005575399
Wee2	-0.149136939	NA
Wfdc1	-0.22101608	0.600798206
Wfdc10	NA	NA
Wfdc11	NA	NA
Wfdc12	-0.208922986	NA
Wfdc13	-0.041367315	NA
Wfdc15a	NA	NA
Wfdc15b	0.076475927	NA
Wfdc16	0.100414594	NA
Wfdc17	-0.041704638	0.917184754
Wfdc18	0.183773162	NA
Wfdc2	-0.875437457	0.009252665
Wfdc21	0.131577285	0.76217946
Wfdc3	-0.163082825	NA
Wfdc5	NA	NA
Wfdc6a	0.04940689	NA
Wfdc6b	NA	NA
Wfdc8	0.038731861	NA
Wfdc9	NA	NA
Wfikkn1	0.251144409	0.515471869
Wfikkn2	0.111256122	NA
Wfs1	-0.007180509	0.9908374
Whamm	0.233881735	0.309730667
Whrn	0.710433725	0.045272674
Whsc1	-0.110804472	0.755228299
Whsc1l1	-0.422963794	0.000679883
Wibg	0.049524516	0.84286642
Wif1	-0.418831271	NA
Wipf1	-0.041716547	0.930514005
Wipf2	-0.311503561	0.141917868
Wipf3	0.735851114	0.010380825
Wipi1	-0.247691796	0.405077825
Wipi2	-0.03101087	0.861255977
Wisp1	-0.527747929	0.094726252
Wisp2	-0.415937493	0.308948496
Wisp3	-0.015475613	0.981031917
Wiz	-0.055222531	0.887904613
Wls	-0.181974994	0.445422461
Wnk1	-0.017451521	0.950141429
Wnk2	-0.189994741	NA
Wnk4	-0.348205176	0.332166337
Wnt1	-0.041367315	NA
Wnt10a	-0.114832887	NA
Wnt10b	-0.042714014	NA
Wnt11	0.16395273	NA
Wnt16	-0.052830234	NA
Wnt2	0.015823277	0.969958652
Wnt2b	-0.163011387	0.681260403
Wnt3	-0.034019728	NA
Wnt3a	NA	NA
Wnt4	-0.446379457	0.268623236
Wnt5a	0.61250212	0.088901896
Wnt5b	0.337830216	0.203045673
Wnt6	0.108710621	NA
Wnt7a	-0.060175616	NA
Wnt7b	0.001228748	NA
Wnt8a	NA	NA
Wnt8b	-0.001853912	NA
Wnt9a	0.100226869	0.858296122
Wnt9b	0.086202301	0.854270727
Wrap53	-0.06334693	0.818618
Wrap73	0.009570373	0.97721076
Wrb	0.641744453	0.010451183
Wrn	0.075755175	0.677716028
Wrnip1	-0.015099623	0.96206276
Wsb1	0.221633938	0.583308339
Wsb2	-0.243536559	0.012358274
Wscd1	0.188676344	0.711481425
Wscd2	-0.034275258	NA
Wt1	-0.375666139	0.372028719
Wt1os	-0.063486478	NA
Wtap	0.049107928	0.774869292
Wtip	-0.026083018	0.955753054
Wwc1	0.044753236	0.893104552
Wwc2	-0.044093926	0.861683593
Wwox	0.10649398	0.808357058
Wwp1	0.248383254	0.126159112
Wwp2	-0.501218668	6.33E-07
Wwtr1	-0.132005941	0.441434173
Xab2	-0.012417984	0.963328543
Xaf1	-1.517366039	1.66E-11
Xbp1	-0.161195246	0.296653541
Xcl1	-0.130491396	NA
Xcr1	-0.219214121	0.584855777
Xdh	-0.263616713	0.072912901
Xiap	0.007408614	0.979512669
Xirp1	-0.149695524	0.728656166
Xirp2	-0.042714014	NA
Xist	0.31352246	0.17601968
Xk	-0.389806447	0.225241321
Xkr4	-0.109080564	NA
Xkr5	-0.24579264	NA
Xkr6	-0.106110278	0.788337797
Xkr7	-0.041367315	NA
Xkr8	0.01538034	0.964936675
Xkr9	-0.263434644	0.312869272
Xkrx	0.277962924	0.546502196
Xlr	0.176045953	0.729748509
Xlr3a	-0.38009344	0.366308729
Xlr3b	0.033395372	0.953758449
Xlr3c	0.045931168	NA
Xlr4a	-0.090655527	0.722945913
Xlr4b	-0.012742594	NA
Xlr4c	0.083676463	NA
Xlr5a	NA	NA
Xlr5b	NA	NA
Xlr5c	NA	NA
Xpa	-0.021846924	0.941720675
Xpc	0.126832645	0.389262933
Xpnpep1	-0.207870236	0.112434824
Xpnpep2	-0.044054556	NA
Xpnpep3	-0.269721679	0.195287155
Xpo1	-0.041484414	0.891253627
Xpo4	0.402553023	0.149523128
Xpo5	0.385333411	0.084431895
Xpo6	0.050969725	0.775724617
Xpo7	-0.084649962	0.795370943
Xpot	0.340020832	0.000135817
Xpr1	-0.004074619	0.98661194
Xrcc1	-0.126118416	0.65173384
Xrcc2	0.202902	0.593673351
Xrcc3	-0.347319726	0.166348255
Xrcc4	0.209182595	0.422112416
Xrcc5	0.169023498	0.290983927
Xrcc6	0.202659713	0.27771019
Xrcc6bp1	0.533136274	0.022518367
Xrn1	-0.117134775	0.602659048
Xrn2	0.16715425	0.235975679
Xrra1	0.185812008	0.711481425
Xxylt1	0.554676911	0.026070657
Xylb	0.088390127	0.6167849
Xylt1	-0.210998355	NA
Xylt2	0.048765043	0.856237455
Yae1d1	0.368652079	0.050422839
Yaf2	0.424586635	0.014177053
Yap1	-0.411082097	0.005937197
Yars	-0.05843502	0.850702776
Yars2	0.251575321	0.260010761
Ybey	-0.11776095	0.614572159
Ybx1	0.039184003	0.850226373
Ybx2	0.114969161	NA
Ybx3	0.481970535	0.024896523
Ydjc	0.595425612	NA
Yeats2	0.076794144	0.755860104
Yeats4	-0.006325247	0.982952312
Yes1	0.375462373	0.006583294
Yif1a	0.000430538	0.998214308
Yif1b	0.162698061	0.505136669
Yipf1	-0.187984855	0.174427562
Yipf2	0.177336986	0.377263293
Yipf3	0.233633877	0.252117848
Yipf4	0.253471298	0.06975312
Yipf5	-0.157300758	0.463454305
Yipf6	0.085832694	0.576585072
Yipf7	0.038595848	NA
Ykt6	0.063918519	0.728656166
Ylpm1	-0.021280999	0.93523495
Yme1l1	0.195303877	0.300898571
Yod1	0.161060591	0.631679081
Ypel1	0.09630171	0.815683317
Ypel2	-0.372845186	0.378379075
Ypel3	-0.164429582	0.451188655
Ypel4	-0.264938555	0.553338189
Ypel5	0.084529959	0.764766991
Yrdc	0.553484653	0.002401919
Ythdc1	-0.019139543	0.9325113
Ythdc2	0.186936783	0.361139202
Ythdf1	0.111014146	0.609285654
Ythdf2	-0.268659847	0.031589912
Ythdf3	0.202340497	0.20999464
Ywhab	-0.19030682	0.050127995
Ywhae	-0.04010527	0.83475683
Ywhag	-0.103445527	0.710964393
Ywhah	0.053062569	0.802032191
Ywhaq	0.012949334	0.954379773
Ywhaz	-0.218197294	0.162511182
Yy1	0.321843448	0.015877624
Yy2	0.190829288	0.681082551
Zadh2	0.04898615	0.81853537
Zak	0.086928855	0.749427653
Zan	-0.531648337	NA
Zap70	0.080054482	0.845554895
Zar1	0.038794799	NA
Zar1l	NA	NA
Zbbx	NA	NA
Zbed3	-0.210143373	0.56417737
Zbed4	0.590651643	0.008141175
Zbed5	0.245012939	0.603702205
Zbed6	-0.36894803	0.033350097
Zbp1	-0.487026152	0.182087708
Zbtb1	-0.014757665	0.948011373
Zbtb10	-0.176575882	0.660344031
Zbtb11	0.413015263	0.026224825
Zbtb12	0.434020006	0.140321733
Zbtb14	0.298975429	0.107147505
Zbtb16	0.354228311	0.404640555
Zbtb17	0.088970924	0.68036578
Zbtb18	0.158873886	0.270160155
Zbtb2	0.198592319	0.334853037
Zbtb20	-0.525503184	0.008082428
Zbtb21	-0.137035277	0.567561019
Zbtb22	0.073632845	0.802153907
Zbtb24	0.153198183	0.528959383
Zbtb25	-0.227540295	0.579034926
Zbtb26	0.065199024	0.801676483
Zbtb3	0.172891067	0.724001109
Zbtb32	0.252824997	0.305648547
Zbtb33	0.210886152	0.261725159
Zbtb34	-0.305995163	0.342767215
Zbtb37	-0.176046712	0.521570857
Zbtb38	0.109916026	0.538328227
Zbtb39	-0.252223278	0.424021936
Zbtb4	0.00256111	0.9908374
Zbtb40	0.162620473	0.577966931
Zbtb41	0.276855255	0.186925616
Zbtb42	-0.454199783	0.112834999
Zbtb43	-0.089850509	0.711962326
Zbtb44	0.033293158	0.868307898
Zbtb45	0.245993528	0.38796628
Zbtb46	-0.231105135	0.210462711
Zbtb48	0.326810891	0.21497646
Zbtb49	-0.133720432	0.662198828
Zbtb5	-0.149823261	0.583624678
Zbtb6	0.136772063	0.393407044
Zbtb7a	0.249720394	0.205261641
Zbtb7b	-0.258017048	0.025462437
Zbtb7c	-1.392833386	2.06E-06
Zbtb8a	0.47390924	0.080173903
Zbtb8b	-0.354723475	NA
Zbtb8os	-0.049078597	0.881845298
Zbtb9	0.281974222	0.053153408
Zc2hc1a	0.176020081	0.71212811
Zc2hc1b	-0.053579883	NA
Zc2hc1c	0.23414729	0.498707677
Zc3h10	0.503759902	0.002689543
Zc3h11a	-0.118773392	0.290440746
Zc3h12a	-0.022234694	0.962182474
Zc3h12b	-0.000830401	0.999204898
Zc3h12c	0.220743475	0.29281009
Zc3h12d	-1.087342446	0.000173597
Zc3h13	-0.252777548	0.280193459
Zc3h14	0.026546189	0.906048613
Zc3h15	-0.132065488	0.464790958
Zc3h18	0.127174094	0.437542804
Zc3h3	-0.166301433	0.610986007
Zc3h4	-0.272371753	0.213001998
Zc3h6	-0.188507591	0.697234848
Zc3h7a	0.328193356	0.008819807
Zc3h7b	0.210996085	0.264499364
Zc3h8	1.03182855	7.40E-05
Zc3hav1	-0.377847736	0.000282179
Zc3hav1l	0.207818764	0.656203055
Zc3hc1	0.167842435	0.422536288
Zc4h2	-0.049704982	0.923791052
Zcchc10	0.35350737	0.382257229
Zcchc11	0.376767929	0.128820498
Zcchc12	0.038731861	NA
Zcchc13	NA	NA
Zcchc14	0.032230241	0.926013616
Zcchc16	NA	NA
Zcchc17	0.153523148	0.411746249
Zcchc18	-0.125137318	0.812164967
Zcchc2	-0.014398659	0.960790131
Zcchc24	0.098712097	0.586702462
Zcchc3	0.496151973	0.130812459
Zcchc4	-0.180529461	0.420463796
Zcchc5	-0.059547724	NA
Zcchc6	-0.394688219	3.94E-05
Zcchc7	0.251818096	0.126939579
Zcchc8	0.066865154	0.724631864
Zcchc9	0.085277324	0.750880004
Zcrb1	-0.404196958	0.010759679
Zcwpw1	-0.26366449	0.445422461
Zdbf2	-0.041815601	NA
Zdhhc1	0.033576927	0.942089002
Zdhhc11	NA	NA
Zdhhc12	-0.153136334	0.545971177
Zdhhc13	0.209718363	0.572653771
Zdhhc14	-0.295904461	0.303847178
Zdhhc15	-0.195648612	0.663934155
Zdhhc16	0.128619259	0.56143694
Zdhhc17	-0.039045184	0.880393659
Zdhhc18	-0.299090204	0.053140064
Zdhhc19	NA	NA
Zdhhc2	0.258692291	0.573200699
Zdhhc20	0.209098968	0.237894853
Zdhhc21	0.067774574	0.759011205
Zdhhc22	0.037813681	NA
Zdhhc23	-0.032102467	0.95864027
Zdhhc24	0.101257629	0.76815331
Zdhhc25	NA	NA
Zdhhc3	0.111097793	0.51495024
Zdhhc4	-0.216219738	0.420164092
Zdhhc5	-0.074426061	0.614592491
Zdhhc6	-0.040811571	0.817751372
Zdhhc7	0.225153333	0.223245845
Zdhhc8	0.311982457	0.20408307
Zdhhc9	-0.138746694	0.472058473
Zeb1	-0.246638508	0.026341638
Zeb2	-0.017369059	0.966534088
Zeb2os	0.115173679	0.831673127
Zer1	-0.248326653	0.280691743
Zf12	0.061096603	NA
Zfa-ps	-0.049423492	0.934598455
Zfand1	0.164396742	0.533252997
Zfand2a	0.06820161	0.857679491
Zfand2b	-0.145352477	0.403246132
Zfand3	0.09407822	0.582589483
Zfand4	-0.105853368	0.713247457
Zfand5	0.103216283	0.629296928
Zfand6	0.013115397	0.958017115
Zfat	-0.257362165	0.350746308
Zfc3h1	-0.471007006	0.002267116
Zfhx2	-0.928347875	0.002426745
Zfhx2os	0.104518138	NA
Zfhx3	-0.348474018	0.21396285
Zfhx4	-0.336784652	0.115450591
Zfml	0.111702314	0.5363379
Zfp1	0.039672204	0.896377379
Zfp101	-0.245669252	0.480984317
Zfp105	-0.109963171	0.817423473
Zfp106	0.205677542	0.240022015
Zfp108	0.394409543	0.125988357
Zfp109	0.530845129	0.042629844
Zfp11	-0.538892804	0.026356719
Zfp110	0.010669212	0.964936675
Zfp111	0.112667627	0.595813362
Zfp112	-0.247920929	0.548246967
Zfp113	0.599466489	0.022157453
Zfp114	-0.198528342	0.692029391
Zfp119a	0.160576596	0.50707378
Zfp119b	0.328569007	0.208941217
Zfp12	0.39719607	0.046465268
Zfp120	-0.017134261	0.962874606
Zfp128	0.312042956	0.310106647
Zfp13	0.383452119	0.355484664
